,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16
SETD4,-0.15509427,0.24750084,0.07848889,0.42195916,-0.40884912,0.053736567,0.46115518,0.17641336,-0.21680593,0.51778257,-0.09927899,-0.73057413,-0.031150877,0.06778538,1.08082,-0.054199994
SETD5,-0.124043226,0.15385747,-0.16102791,0.3461659,0.140208,0.065261126,-0.32855868,-0.16404986,-0.046408176,-0.255543,0.1881063,0.42790174,0.015670061,0.047963858,0.64913034,-0.6901562
SETD6,0.032663345,0.46126842,-0.059133768,0.68481565,-0.101435184,-0.095659494,0.10448694,0.1360476,-0.15650988,0.12397766,0.29480457,-0.12432337,-0.21979809,0.20208955,1.4298201,-0.081688166
SETD7,-0.30204207,0.13891011,-0.25969148,-0.37110895,-0.22992343,0.33756644,-0.1823008,-0.29279143,0.26187748,0.1173988,0.16257614,-0.28708726,0.2128765,-0.08639693,0.82618296,-0.32574385
SETD9,0.1523912,-0.17082393,0.043663383,0.1863718,0.43420494,0.080895424,-0.91156065,-0.27797222,-0.19171238,-0.2616018,0.1280278,-0.36815703,0.042802095,0.24994016,0.7653117,-0.05580187
SETDB1,-0.36210418,0.18740892,-0.2576381,0.03476143,-0.4267454,0.3066182,-0.025847554,-0.20017624,0.0025629997,0.7406831,0.008234382,-0.21861196,-0.06788969,-0.021088123,0.6753087,-1.0282278
SETDB2,-0.12155026,0.03849119,-0.13283938,0.45387,-0.19140244,-0.20956993,-0.0868395,-0.14899373,-0.03159046,0.39832294,0.12381971,-0.4543692,0.069347024,0.15286654,1.6057239,-0.19351095
SETMAR,0.02734363,0.1042217,0.0083222985,0.0013574958,-0.08209199,0.044311583,0.013181567,0.08035302,-0.121594965,0.46364814,0.16313046,-0.47579855,-0.047133863,0.1485318,1.2373484,0.2527669
SETX,-0.23816824,0.21144152,-0.12998581,0.3520012,-0.35125017,0.07983446,0.3108859,0.010073185,0.13895035,-0.30688047,0.16628504,-0.1807332,-0.055146217,0.0526309,0.98677874,-0.87110996
SEZ6,0.25973916,0.21355748,-0.17823577,-0.055730343,0.37922263,0.3356874,-0.3578961,-0.43755174,-0.29845834,0.08609891,0.100558996,0.290972,-0.12856126,0.019133091,-0.3297925,-0.2611816
SEZ6L,0.19845963,0.0787735,-0.113368034,0.5634427,-0.4703045,-0.41851997,0.5935669,-0.29160976,-0.101566315,-0.06148815,0.3776431,-0.31425953,-0.19379854,0.30124187,0.62646866,-0.022315979
SF1,-0.01360178,0.30052662,0.07068515,0.6315172,-0.1300931,-0.18621683,0.41880608,-0.0070631504,-0.38238764,0.037753582,0.21549463,-0.08233786,-0.4918337,0.11121631,0.26688576,-0.55359006
SF3A1,-0.06477237,0.34053922,0.09005666,0.67041516,-0.45924187,-0.117623806,0.68300366,0.16030669,0.09804368,-0.32989383,0.45326352,-0.19649863,-0.40781498,0.15775561,0.33781528,-0.5111098
SF3A2,0.066149235,0.37761927,0.4363358,0.37258863,-0.34669638,-0.4058361,0.6784141,0.29921532,-0.4122138,0.22693276,0.13079643,0.025379658,-0.5017638,0.05455017,0.48449636,0.048422813
SF3A3,-0.111958385,0.18620789,0.08917749,0.097456574,-0.47676563,-0.39756894,0.33531785,0.028675795,-0.2624333,0.46960413,0.06954968,-0.32140017,-0.17252266,0.08320212,0.88441074,-0.276497
SF3B1,-0.14119148,-0.008124113,-0.34538507,0.24892092,0.10287762,0.35558343,-0.55919886,-0.31346083,0.21514297,-0.22224188,0.21012425,-0.017231703,0.25846958,0.11385679,0.91460943,-0.6681919
SF3B2,-0.25600195,0.36339164,0.37783384,0.10380149,-0.50260425,-0.23585558,0.40070415,0.29938817,-0.52396655,0.16690493,0.25909543,-0.24735332,-0.38999915,0.01680255,0.49022436,-0.5968571
SF3B3,0.014102459,0.39474964,0.16790628,0.48735142,-0.28990507,-0.36125183,0.482589,0.39132833,-0.15477538,0.23730993,0.17259121,0.26285648,-0.28508306,0.038588047,1.0433793,0.09179115
SF3B4,-0.13906658,0.5532652,0.11829436,0.12103319,-0.6758064,-0.38370788,0.61555505,0.11559725,-0.27219355,0.33515692,0.31771362,-0.26080608,-0.62811077,-0.013783574,0.07469058,-0.55659413
SF3B5,0.2858758,-0.006119907,0.46246052,-0.31731874,-0.17787218,-0.430201,0.3102988,0.16023219,-0.82193017,0.60754716,-0.07484406,-0.30079037,-0.025811791,0.116992,0.82623065,0.5017251
SF3B6,-0.11865795,-0.5096197,0.16493797,-0.6761581,0.21627247,0.17542839,-0.6594479,-0.047689676,-0.16488135,-0.03247857,-0.18508434,-0.5074501,0.5835116,-0.027120113,0.15464723,0.28325915
SFI1,0.085270405,0.28793812,0.105679035,0.69879293,-0.1545906,-0.024294853,0.5770922,0.18669367,-0.28247833,0.26826262,0.010120869,-0.28617382,-0.19173026,0.19052029,1.0003865,-0.17899871
SFMBT1,-0.037169456,0.21158457,0.027769804,0.80417395,-0.028169155,-0.45907497,0.077068806,0.051504374,-0.038397312,0.014102459,0.10187626,0.036007166,-0.31151772,0.0071048737,1.0318339,-0.11829138
SFMBT2,0.096172094,0.26971102,-0.23446083,0.5590975,-0.08366704,-0.220716,-0.09004474,-0.13118982,-0.11140108,0.046116114,0.3193617,0.34540892,-0.2384603,0.14125109,1.0293543,-0.22658706
SFPQ,-0.17046034,0.33055246,0.13450682,0.5158901,-0.2033472,-0.15231967,0.4209876,-0.007176399,-0.16150773,0.27943254,0.14019608,-0.19833148,-0.23334622,0.11206269,1.0370612,-0.5278617
SFR1,-0.18033385,-0.49754977,0.10674596,-0.5134523,-0.15714765,0.058436394,-0.3242314,-0.49889684,-0.13882518,0.22277236,0.2609849,-0.39625764,0.36321878,0.09928346,0.65154433,0.04412532
SFSWAP,-0.1586914,0.39012432,-0.013720989,0.502193,-0.4223466,-0.091576576,0.4091978,0.10778904,-0.14891624,0.41419268,0.16219616,-0.14426708,-0.25814772,0.10416508,1.030469,-0.5813837
SFT2D1,-0.14961362,-0.18535703,-0.16988665,-0.58152676,0.1825571,0.3482014,-0.58031976,-0.12347698,-0.08651912,-0.11731833,-0.15808642,-0.2631247,0.47824234,0.025779009,0.3738463,-0.66076815
SFT2D2,-0.2701804,0.15924871,-0.26955754,-0.019933283,-0.1485914,-0.035899878,-0.38913637,-0.3493458,-0.019389391,0.5027741,0.10527521,0.14048219,0.18473417,0.030565262,0.77246726,-0.42453408
SFTPC,0.049728155,0.2368033,-0.21163821,0.66291094,0.39269924,-0.27492046,-0.3052354,-0.06638765,0.17186403,-0.24946928,0.14844537,0.5555272,-0.23517609,0.14591813,-0.06982684,0.28625727
SFTPD,0.05738139,0.2538085,0.14825463,0.30337572,-0.19865632,-0.3475845,0.2918601,-0.37365556,-0.3805101,0.10803342,0.14005303,0.14591813,0.053036213,0.16604662,0.2999246,0.22714734
SFXN1,-0.18642843,0.1936078,0.24184287,0.112739205,0.45856833,-0.4108727,-0.6381571,0.09167194,-0.010687113,0.17876029,-0.10942221,0.1293242,-0.101968646,-0.10828376,0.4802674,-0.1177609
SFXN2,0.009596348,0.29259324,-0.09095669,0.78675747,-0.111699104,-0.22070408,0.2574861,0.12494326,0.05544424,0.28688908,0.078737736,-0.2099812,-0.35102963,0.12910962,1.3835311,-0.2534628
SFXN3,0.08428097,0.42874217,-0.10204911,0.5314112,-0.087064505,-0.06080866,0.081670284,-0.2639413,-0.34627914,0.3424406,0.2848029,0.15226603,-0.2887547,0.24502277,0.8550048,-0.08440018
SFXN4,0.10583997,0.011277199,0.058162212,-0.115168095,0.00923872,-0.039964914,-0.21129847,0.13359189,-0.56412816,0.44062138,-0.1110971,-0.13654232,-0.08255243,0.040584803,1.3315439,0.35974383
SFXN5,-0.008828938,-0.0969857,-0.12231171,-0.5551502,0.31493306,0.29133707,-0.27622133,-0.05478859,-0.01552999,0.5635917,-0.35262257,-0.11896044,-0.05234331,-0.07494241,-0.40010363,-0.70332736
SGCB,-0.3515795,0.31128228,0.22628307,0.5304903,-0.11161715,-0.18076599,-0.20271987,0.2673015,0.061555207,0.07338822,0.08568764,-0.07587373,-0.11378527,-0.004479289,1.2539104,-0.0067427754
SGCE,-0.038465858,0.30770004,0.14149845,0.6766856,-0.08767843,-0.5457461,-0.10280311,0.15746653,-0.0041753054,0.24263859,0.2560705,-0.09243786,-0.47488213,-0.116238,1.2117773,0.36168993
SGF29,-0.22231787,0.3483899,0.36387816,0.24581179,-0.6856971,-0.36356077,0.4270576,0.67384243,-0.566987,0.21824017,-0.02033785,-0.4904844,-0.2676949,-0.027836114,0.64012855,-0.2395384
SGK1,0.070136786,-0.082063675,-0.25475025,0.511533,-0.13773441,-0.44488907,0.5126178,-0.1339674,0.24526119,-0.05182624,0.25068521,-0.084513426,-0.28669834,0.07830858,0.9393573,-0.36088824
SGK3,-0.29933453,0.019964576,-0.23003668,-0.23805797,-0.26411116,0.34267902,-0.20667315,-0.3531605,0.16439706,0.22055209,0.09945035,-0.15506595,0.4848197,0.023460388,1.2462482,-0.328961
SGMS1,0.12774467,0.07036924,-0.20419359,0.008231401,0.17257929,-0.09031892,-0.4079163,0.013208389,0.09971857,-0.22069812,0.2109766,0.18569231,0.092089176,0.12799501,1.4188588,-0.2642691
SGMS1-AS1,-0.01283437,0.09967825,-0.27294457,-0.08548498,0.1314505,0.48074117,0.07581106,-0.5232215,0.14877757,0.69674695,0.077819735,-0.26131272,-0.22749603,-0.047823787,0.52507365,-0.5633533
SGMS2,-0.15348196,0.06043315,-0.1386404,-0.56988597,0.14441013,0.47886372,-0.45034885,-0.2355814,0.18587112,0.08991957,-0.08119345,-0.098747015,0.29325485,-0.09186268,-0.03449917,-0.31644702
SGO1,0.19345582,-0.07865131,0.20849407,-0.31523407,0.29684603,-0.30911863,-0.027701259,0.25617778,-0.06017387,0.033584237,-0.16616583,0.64173937,0.13058484,-0.044104457,0.91035664,0.028330088
SGO2,-0.034481287,-0.1915127,0.14369786,-0.35041273,0.28650165,0.051373243,-0.65833926,0.0065267086,0.0052839518,0.121584535,-0.09133518,0.41845143,0.5995691,0.043475628,0.9898782,0.0490278
SGPL1,-0.33584237,0.38194954,-0.26231408,0.13400018,-0.3980726,-0.00744462,-0.13464689,-0.2528906,-0.04234314,0.7941723,0.2842784,-0.40147305,-0.22039711,0.14646947,0.8817822,-0.6385386
SGPP1,-0.29934943,0.18893182,-0.18301904,0.20555258,-0.23381263,-0.09179115,-0.39246678,-0.1508236,0.05902499,0.015893579,0.094255805,-0.15877485,0.23808777,0.07981807,1.4955596,-0.41104257
SGSH,-0.0057399273,0.2986014,0.110411644,0.080788136,-0.04707575,0.053679943,-0.17447472,-0.22272468,-0.54982305,-0.0017106533,0.160712,0.6406605,-0.10993481,0.08324981,0.28012395,-0.626117
SGSM1,0.13697147,0.4229188,-0.16218424,0.7422447,-0.36722422,-0.164783,0.42973757,0.07126331,-0.09755492,0.008428097,0.27147532,-0.04274845,-0.39444566,0.18205643,1.1032879,-0.019478798
SGSM2,0.037765503,0.34813285,0.14865398,0.7853985,-0.019335747,-0.1098454,0.4479766,0.03992319,-0.50132275,0.3011942,-0.009709597,-0.19880533,-0.429976,0.20929575,0.7825017,-0.21034479
SGSM3,-0.0697732,0.28693676,0.2083242,0.47014952,-0.32759905,-0.09577274,0.46274662,0.4097581,-0.41240454,0.5023122,-0.22162199,-0.4050374,-0.12516975,0.10455847,1.0435045,-0.11935234
SGTA,-0.061890483,0.46385825,0.3370613,0.051239133,-0.5167544,-0.04708171,0.67264736,0.07491112,-0.470531,0.5792111,0.11497736,-0.4924029,-0.31613708,0.100407004,0.5506009,-0.37074983
SGTB,-0.35281405,-0.23463592,-0.16250238,-0.13099685,0.20014569,0.022499263,-0.901147,-0.2492331,-0.12739599,-0.028589368,-0.06417781,0.06535053,0.48591122,0.015134364,0.677266,-0.5878173
SH2B1,-0.13837218,0.45742393,0.02246499,0.5892694,-0.28327107,0.121730566,0.53346753,0.12231469,-0.15025139,0.755316,-0.069373846,-0.5693376,-0.2402246,0.0549078,1.0103762,-0.13533235
SH2B2,0.024276972,0.08781105,-0.054723024,0.29010922,-0.30741543,-0.0033140182,0.5314708,-0.019451976,-0.57411045,-0.41584224,0.202474,-0.017565489,-0.41324347,0.1762107,-0.66408366,-0.43043047
SH2B3,-0.17863512,0.32495856,-0.4005313,0.23357272,-0.4647851,-0.15095472,0.22135973,-0.2568841,0.26322603,0.3060043,0.23571253,-0.2501607,-0.09405613,0.04656911,1.0629892,-0.4569769
SH2D1A,0.093925,0.10743737,0.0142633915,0.73089004,-0.0010490417,-0.23139715,0.036400557,0.119143724,-0.23751855,-0.2143979,0.15459657,-0.029343367,-0.046396255,0.33548474,1.112467,0.0665009
SH2D1B,0.13689995,0.26232004,-0.13780594,0.4533291,-0.20933151,-0.19727945,0.28942823,0.06337166,-0.28606653,-0.31963587,0.26761293,0.007379055,-0.13805628,0.19840002,0.88181496,0.16590357
SH2D2A,0.21253824,0.316751,0.100427866,0.5788326,-0.18309951,-0.23846626,0.33545494,0.23208857,-0.43606162,-0.23496151,0.18186569,0.14873743,-0.28158426,0.23732185,0.6707847,0.011563301
SH2D3A,0.11075735,0.23506284,0.10070205,0.9162724,-0.11152029,-0.44374466,0.32852888,0.16373396,-0.31753182,0.16410351,0.07249713,-0.11434555,-0.44603944,0.19740462,0.8785784,0.02529025
SH2D3C,-0.1501739,0.29037595,-0.15859604,-0.07925928,-0.54648817,0.42805076,0.6146848,0.0739336,0.13954043,0.085654855,-0.08097291,-0.5670756,0.045761466,0.035971403,0.18101037,-0.81532
SH3BGRL,-0.31755567,-0.30902624,-0.107795,-0.6414056,-0.31543076,0.1869142,-0.40353835,-0.25253296,0.21578372,0.11179447,0.19951165,-0.31422377,0.4970789,0.07484257,0.6270915,-0.41634142
SH3BGRL2,-0.20719469,0.14618933,-0.61754584,-0.33979118,-0.28231144,0.26815832,0.12084842,0.5257696,0.5563766,-0.44750273,0.06780028,-0.67825615,-0.24394989,-0.083214045,0.3420651,0.01655519
SH3BGRL3,0.06186366,0.15266538,0.12430251,-0.5709559,-0.50123036,-0.30363798,0.18210113,0.4163921,-0.35393536,0.53759813,-0.005251169,-0.27277172,-0.40963888,-0.03233254,-0.5463034,0.0046253204
SH3BP1,-0.052332878,0.3923595,0.28631985,-0.09102225,-0.6344408,-0.35591125,0.6904185,0.38506687,-0.28944612,0.51982105,0.25957227,-0.2893448,-0.5571306,0.054126978,0.31460822,-0.4179418
SH3BP2,-0.2286464,-0.028038025,0.0076025724,-0.39508045,-0.20866692,0.5592257,0.14746785,-0.08427203,-0.5310893,-0.056251884,-0.1624614,-0.35984516,0.26302934,0.09436607,-0.46856105,-0.77717006
SH3BP5,0.058054924,0.043594837,-0.61495304,0.7048845,0.28679967,0.23101568,-0.6226063,-0.1717627,0.29708743,-0.15112162,0.4613042,0.31667948,-0.29144287,0.1940012,0.46562552,-0.7650018
SH3BP5-AS1,-0.03181398,0.26606023,-0.53522587,0.56196153,0.27222633,0.40048957,-0.0731051,-0.28071105,0.39662123,-0.03862083,0.14555156,-0.16949773,-0.19779503,0.058299303,0.7189363,-0.8382112
SH3BP5L,-0.12381077,-0.15755296,-0.28174222,-0.33248365,0.24004877,0.40882826,-0.4959345,0.030949712,0.10719597,0.16899109,-0.27644336,-0.123631954,0.08634925,0.0021994114,-0.1624167,-0.7060528
SH3D19,0.09214282,0.11788905,-0.05144626,0.11895746,0.4382059,-0.057004392,-0.08492321,-0.09294897,0.028604269,0.04542768,0.2704978,0.62072873,-0.18762052,-0.12721568,0.18432736,0.30067116
SH3D21,0.12741983,-0.17917603,0.25766492,0.06809831,-0.12064576,-0.11755228,0.5620524,0.07721186,-0.46315938,-0.2935961,-0.024281442,-0.16195029,-0.027184188,0.15130788,0.06867796,-0.1716435
SH3GL1,0.3358841,0.28529763,0.21730661,0.18892288,-0.12881756,-0.1457572,0.63654184,-0.04775524,-0.26963353,-0.019621849,0.076031685,-0.04031658,-0.35828352,0.16075969,0.2350092,-0.5079746
SH3GLB1,-0.22578835,-0.16243458,-0.08339882,-0.64101815,-0.041121244,0.36084652,-0.82060695,0.036728382,-0.088357925,-0.23366809,0.10381937,-0.22739172,0.2861619,-0.024992228,-0.3422737,-0.29470325
SH3GLB2,0.38824677,0.18322468,0.25430918,0.31176805,0.068855286,-0.04862547,0.36332607,0.2074182,0.008535385,0.3009677,-0.060129166,0.2440393,-0.1399219,0.019717216,0.40761232,0.6357193
SH3KBP1,-0.24828315,0.22291541,-0.029623508,0.17322302,-0.64979196,-0.2293706,0.2951622,0.4221201,0.061535835,-0.28519034,0.40004253,-0.17617941,-0.27472973,0.090157986,0.5134046,-0.92270374
SH3PXD2A,-0.05980134,0.37786365,0.14904141,0.6063163,-0.35061836,-0.40741563,0.5311668,0.26646256,0.23003817,0.105816126,0.12218356,-0.11910796,-0.3040135,-0.117748976,1.2037456,0.018566847
SH3RF1,-0.15712976,0.029787421,-0.3989488,-0.011706352,-0.26701987,-0.43624043,-0.13712943,-0.1421988,0.31023324,0.0864476,-0.19336045,0.037395954,0.020301342,-0.049701333,0.7451743,-0.3026992
SH3TC1,0.07907152,0.28345585,0.14149547,-0.0897944,-0.16735196,0.08263588,0.30360818,-0.54293275,-0.6314069,0.28950572,0.3497541,0.58584213,-0.14123917,0.16779304,0.33139586,-0.26494265
SH3YL1,0.028300285,0.20639598,-0.07865429,0.68101287,0.022268295,-0.21488667,0.25592744,0.079110265,0.048691034,-0.093498826,0.057452917,-0.19037724,-0.11316538,0.124675035,1.3767123,0.18723309
SHARPIN,0.520581,-0.0038564205,-0.11154413,0.33242106,0.118237734,-0.284034,0.36675334,0.09333491,0.33072233,0.2759397,-0.12975335,0.32230616,-0.2722025,0.082707405,-0.5764246,0.95487237
SHC1,-0.11355728,0.4970491,-0.11797398,0.4308194,-0.20464659,0.039058924,0.13484657,-0.1446575,-0.2674833,0.40646493,0.2639696,0.14357418,-0.3430158,0.0029146671,0.7041395,-0.7369667
SHCBP1,0.10903701,0.11241585,0.27051196,-0.5059764,0.110287964,-0.10743886,-0.0044249,0.31337216,-0.02661869,0.15429407,-0.16127974,0.7242717,0.4275143,-0.09584725,1.1757761,-0.0139556825
SHF,0.2070725,0.1910448,-0.151366,0.54585934,-0.0065535307,-0.31507015,-0.21079779,-0.096446276,-0.15718341,0.21342933,0.3451109,-0.07073879,-0.19153953,0.13486743,0.79694986,0.43819547
SHISA4,0.19652843,-0.057554245,-0.35122633,0.53043365,-0.017392635,-0.6679535,0.26853085,-0.3866315,0.4498005,0.17219782,0.00019669533,0.35569668,-0.5163014,0.11078119,-0.646317,0.8655429
SHISA5,-0.22569299,0.21795332,-0.019350648,-0.020304322,-0.46959817,0.15243292,-0.08894801,0.17981529,0.13600588,0.09042323,-0.023916364,-0.5052686,0.04580021,-0.083214045,0.012522936,-0.36576986
SHISA8,0.12985766,0.31988323,0.26470423,0.8880019,0.012487173,-0.30454993,0.19661784,-0.028210878,-0.38673282,0.01181066,0.06044507,0.17439723,-0.23280382,0.02515018,0.3291726,0.34107566
SHISAL2A,0.014865398,0.28647482,0.34145117,0.82209706,-0.08240938,-0.41938722,0.43962002,0.189206,-0.14844835,0.20804405,0.09099841,-0.34720004,-0.4150033,0.027820468,0.68510175,0.081822276
SHKBP1,-0.16417205,0.13756156,0.054320693,-0.45357645,-0.12694597,0.48504472,-0.09700358,-0.034731627,-0.19284189,0.017240644,-0.014087558,-0.19133389,-0.039568543,-0.07313788,-0.8004695,-0.4709959
SHLD1,0.23828149,-0.20009875,0.025522709,0.26453137,-0.077199936,-0.3366232,0.26952028,0.3118515,0.24534166,0.4801303,-0.24670959,-0.4194528,-0.07251501,0.0361681,0.760293,0.8249253
SHLD2,-0.094771385,0.0038027763,-0.26476383,0.2516091,-0.068342686,-0.08478761,-0.5855739,-0.028204918,-0.043022633,0.0236094,0.20481944,-0.26500225,0.20893216,0.21720529,1.6241491,-0.08661747
SHLD3,-0.17451346,-0.1302883,-0.02079755,-0.19604713,0.02631098,0.10649711,-0.6549433,-0.044235587,-0.12682825,0.057673454,-0.0016018748,-0.22298843,0.61976165,0.14354885,1.29378,0.2574727
SHMT1,0.31178892,0.44346452,-0.107857585,-0.18470585,0.12908876,0.5092293,0.191468,0.0531286,0.12537837,0.05068481,0.36738813,0.32651424,0.14081001,0.14184415,0.7571697,-0.18299222
SHMT2,-0.0050604343,0.36643147,0.32941103,0.12959838,-0.43654442,-0.366956,0.29287338,0.2632141,-0.42524636,0.3285855,0.34556687,-0.04262626,-0.25616288,0.028961897,1.0154158,0.14315844
SHOC2,-0.23539066,-0.07432923,-0.35492927,-0.24611652,0.08647367,0.32224357,-1.0251985,-0.39583668,0.17187893,-0.4637882,0.14846474,-0.080774724,0.38034767,0.10947734,0.5679935,-0.71990716
SHPK,0.19188821,0.5234629,-0.112465024,0.28333962,-0.22782981,-0.28285086,0.3533095,0.041884184,-0.19869804,0.5227655,0.2521068,0.43866038,-0.40223897,-0.026670098,1.2271762,-0.13210773
SHPRH,-0.058209896,0.4623115,-0.23177862,0.66797733,-0.14401674,-0.066667795,0.081539154,-0.051635504,0.301677,0.18971562,0.22499561,0.26177168,-0.069886446,0.074499846,1.3608217,-0.29917955
SHQ1,-0.15805066,0.20590425,-0.26259422,0.22978187,-0.19091368,-0.050893426,-0.21033883,0.17466545,0.09403825,0.3264308,0.0946641,-0.23754835,0.08152425,0.09050071,1.488328,-0.030893087
SHROOM1,-0.14110208,0.32585263,0.023144484,-0.8532703,-0.38837194,0.52965283,0.085797906,0.098484755,-0.18274784,0.08815527,-0.05595684,-0.30744374,0.075149536,-0.10420084,0.48090816,0.0672698
SHTN1,-0.39589405,-0.04865527,-0.46693683,-0.5124569,-0.3276348,0.38064718,-0.42498112,-0.46333075,0.19757152,-0.11357069,0.36786795,-0.09794831,0.34499168,0.11050701,0.8050084,-0.3528297
SIAE,-0.21436214,0.08610487,-0.113624334,-1.014638,-0.37813187,0.4600823,-0.02707839,0.30334592,0.08686185,0.097447634,0.110411644,-0.29017925,0.29290318,-0.078344345,0.40904284,-0.18112063
SIAH1,-0.10301769,-0.06568134,-0.08588731,-0.015380979,0.2244085,0.13759434,-0.584054,-0.42962134,-0.008371472,-0.498268,0.19490123,0.10680556,0.47614872,0.16849637,0.83455145,-0.65772533
SIAH2,0.5112037,-0.16928464,-0.04377216,-0.45406818,0.3346771,0.37596822,0.18697381,0.11753887,0.39909184,-0.38209558,-0.13126731,0.459902,0.3699243,0.013779104,-0.46138763,0.76774657
SIDT1,0.076019764,0.39008856,-0.05787611,0.6707549,-0.34568906,-0.17530918,0.26640892,0.23286343,-0.099658966,0.025737286,0.25252104,-0.1170516,-0.3070712,0.16899109,1.1925459,-0.12939572
SIDT2,0.050404668,0.45422912,-0.034290552,-0.1322627,-0.7348925,-0.037926435,0.4298538,-0.41217804,-0.5266458,0.3731966,0.38281083,0.25271177,-0.011968613,0.05942583,0.6112188,-0.28564632
SIGIRR,0.0050902367,0.3638506,0.25901794,0.50064325,-0.48087835,-0.14014244,0.6070852,0.4204154,-0.41372776,0.24137497,0.041484833,-0.44944286,-0.200665,0.18447638,0.89019537,0.23194551
SIGLEC1,-0.2418831,0.2168417,0.16983896,-0.25440753,-0.5986139,0.16530156,0.41861236,-0.14698803,-0.1765132,0.010971725,0.07502735,-0.12381673,0.5459398,0.0047385693,0.8016676,-0.26023984
SIGLEC10,-0.12823343,0.15548468,-0.16912222,-0.29975176,-0.1204133,0.07802248,0.08480549,0.0026583672,-0.1003623,0.3370881,-0.035190582,-0.03299713,-0.04490614,-0.18742085,0.07197857,-0.29569864
SIGLEC14,-0.24479628,0.25917888,0.015467405,0.04158616,0.16803741,-0.22369027,0.031274557,0.30569434,0.2732277,0.2078712,-0.29198527,0.2879858,0.058996677,-0.17560124,0.2788484,-0.4372537
SIGLEC5,-0.21981299,-0.047382712,0.07161498,-0.7403761,-0.07904172,-0.14296174,0.023758411,0.47786832,0.04309416,-0.038021803,-0.45694113,-0.090417266,0.16272962,-0.20799041,-0.4238248,-0.6258905
SIGLEC7,-0.23055375,0.13558269,-0.08377135,-0.4954964,-0.69060624,0.120303035,0.078341365,-0.13922751,-0.40580034,0.59291124,0.33896267,-0.032022595,-0.19191802,0.018277764,0.3890425,-0.07485449
SIGLEC9,-0.24389029,0.066533685,-0.14096498,-0.6373286,-0.098475814,0.32022893,-0.6105006,-0.08267462,-0.107339025,0.33381283,-0.025069714,0.06763935,0.091955066,-0.12189448,-0.43979883,-0.41069984
