tissue,pc,score
blood,2,5.020420551300049
blood,2,55.78889465332031
blood,2,24.028207778930664
blood,2,14.877214431762695
blood,2,41.93156051635742
blood,2,-21.646556854248047
blood,2,52.46913528442383
blood,2,51.43240737915039
blood,2,69.58773803710938
blood,2,67.15068054199219
blood,2,72.00628662109375
blood,2,-93.33023834228516
blood,2,-27.65384292602539
blood,2,58.202701568603516
blood,2,53.326107025146484
blood,2,-13.324006080627441
blood,2,81.33628845214844
blood,2,39.198143005371094
blood,2,7.606006622314453
blood,2,-8.42928695678711
blood,2,52.102176666259766
blood,2,-5.418328762054443
blood,2,24.58073616027832
blood,2,-72.61544799804688
blood,2,57.82023620605469
blood,2,49.694454193115234
blood,2,-1.2163524627685547
blood,2,45.322689056396484
blood,2,9.812484741210938
blood,2,59.94407272338867
blood,2,53.127098083496094
blood,2,27.68803596496582
blood,2,-37.447532653808594
blood,2,39.31385040283203
blood,2,54.53555679321289
blood,2,28.718360900878906
blood,2,65.39073181152344
blood,2,-71.64999389648438
blood,2,-13.515547752380371
blood,2,40.36609649658203
blood,2,43.36559295654297
blood,2,66.12300109863281
blood,2,-20.20976448059082
blood,2,-60.86161804199219
blood,2,41.1827507019043
blood,2,-54.03119659423828
blood,2,-37.75590515136719
blood,2,-13.85579776763916
blood,2,24.953536987304688
blood,2,61.90287780761719
blood,2,-52.68022918701172
blood,2,-116.25843811035156
blood,2,-36.65077590942383
blood,2,-21.911941528320312
blood,2,-29.685712814331055
blood,2,10.977593421936035
blood,2,-49.44942855834961
blood,2,-55.26968002319336
blood,2,-32.19420623779297
blood,2,67.85581970214844
blood,2,-67.353515625
blood,2,61.63167953491211
blood,2,60.368919372558594
blood,2,-3.492985248565674
blood,2,-14.002412796020508
blood,2,39.44806671142578
blood,2,55.63230895996094
blood,2,23.057964324951172
blood,2,-14.9222412109375
blood,2,-56.052005767822266
blood,2,31.124042510986328
blood,2,0.600584864616394
blood,2,37.25101852416992
blood,2,62.379241943359375
blood,2,-20.68992042541504
blood,2,24.65679931640625
blood,2,8.770515441894531
blood,2,-54.58462142944336
blood,2,-99.22225952148438
blood,2,-18.5490665435791
blood,2,-27.26752471923828
blood,2,21.75965118408203
blood,2,76.86528015136719
blood,2,50.67813491821289
blood,2,-21.619508743286133
blood,2,48.76446533203125
blood,2,48.55424118041992
blood,2,51.64290237426758
blood,2,-3.950072765350342
blood,2,72.1532211303711
blood,2,-7.1292009353637695
blood,2,-29.160114288330078
blood,2,-76.16346740722656
blood,2,-14.207185745239258
blood,2,15.75141716003418
blood,2,-69.10970306396484
blood,2,47.46700668334961
blood,2,-6.911983489990234
blood,2,0.07240715622901917
blood,2,-42.22228240966797
blood,2,84.71748352050781
blood,2,71.78887939453125
blood,2,-27.3190975189209
blood,2,-13.300420761108398
blood,2,32.98524475097656
blood,2,-112.32722473144531
blood,2,-63.47467041015625
blood,2,-60.86479949951172
blood,2,-104.13935089111328
blood,2,61.77275848388672
blood,2,64.46102905273438
blood,2,73.7281265258789
blood,2,-36.77042770385742
blood,2,-29.102758407592773
blood,2,-53.89924621582031
blood,2,48.126686096191406
blood,2,-20.19668197631836
blood,2,-44.272071838378906
blood,2,-39.43910598754883
blood,2,-17.97314453125
blood,2,-70.20885467529297
blood,2,-31.520065307617188
blood,2,-29.037090301513672
blood,2,-68.83121490478516
blood,2,4.3114166259765625
blood,2,-42.733314514160156
blood,2,-44.97861099243164
blood,2,-38.97034454345703
blood,2,-13.541570663452148
blood,2,46.1540641784668
blood,2,-44.059940338134766
blood,2,-70.03398132324219
blood,2,13.659823417663574
blood,2,-17.131916046142578
blood,2,-29.2722225189209
blood,2,2.573429822921753
blood,2,78.10819244384766
blood,2,54.361915588378906
blood,2,-63.84646224975586
blood,2,-25.15220832824707
blood,2,45.7357063293457
blood,2,12.870080947875977
blood,2,55.54707717895508
blood,2,-42.74409103393555
blood,2,-80.46609497070312
blood,2,-5.054893970489502
blood,2,-23.871021270751953
blood,2,57.71685028076172
blood,2,-36.060264587402344
blood,2,-8.883687973022461
blood,2,-43.04841232299805
blood,2,71.51771545410156
blood,2,-11.886098861694336
blood,2,-25.661197662353516
blood,2,26.389785766601562
blood,2,-46.8663444519043
blood,2,43.76170349121094
blood,2,-87.43743133544922
blood,2,34.7875862121582
blood,2,6.388641834259033
blood,2,-80.58281707763672
blood,2,67.76110076904297
blood,2,-17.736801147460938
blood,2,-51.92740249633789
blood,2,-23.559595108032227
blood,2,-5.228311538696289
blood,2,-30.2820987701416
blood,2,-56.937599182128906
blood,2,-44.390663146972656
blood,2,-39.9088134765625
blood,2,-40.63346862792969
blood,2,-49.26719284057617
blood,2,-16.818302154541016
blood,2,35.90540313720703
blood,2,21.12162971496582
blood,2,-20.999187469482422
blood,2,-9.611855506896973
blood,2,5.099601745605469
blood,2,14.113778114318848
blood,2,24.888019561767578
blood,2,-44.50762176513672
blood,2,-10.792667388916016
blood,2,27.157867431640625
blood,2,70.85690307617188
blood,2,-52.996482849121094
blood,2,-70.82999420166016
blood,2,9.073528289794922
blood,2,-26.539663314819336
blood,2,-59.71066665649414
blood,2,-3.3642544746398926
blood,2,54.10969543457031
blood,2,-6.298753261566162
blood,2,-77.09274291992188
blood,2,-1.7502566576004028
blood,2,-18.073930740356445
blood,2,-24.92214012145996
blood,2,-21.894411087036133
blood,2,-66.92272186279297
blood,2,-73.11386108398438
blood,2,44.30455017089844
blood,2,49.5919189453125
blood,2,-57.8197021484375
blood,2,-0.04354642704129219
blood,2,37.01652526855469
blood,2,58.61045455932617
blood,2,50.996036529541016
blood,2,39.003273010253906
blood,2,-32.51888656616211
blood,2,-69.93354797363281
blood,2,25.490354537963867
blood,2,42.352054595947266
blood,2,55.15249252319336
blood,2,22.71636962890625
blood,2,-45.111839294433594
blood,2,11.70805549621582
blood,2,69.36316680908203
blood,2,-39.28071594238281
blood,2,-54.04179000854492
blood,2,-38.82749557495117
blood,2,-51.505348205566406
blood,2,48.24243927001953
blood,2,-70.51171112060547
blood,2,-40.73509216308594
blood,2,-20.954866409301758
blood,2,-42.00405502319336
blood,2,2.0675017833709717
blood,2,-90.43287658691406
blood,2,3.166689872741699
blood,2,8.261343955993652
blood,2,-44.731658935546875
blood,2,-37.12215805053711
blood,2,65.74932861328125
blood,2,39.94684600830078
blood,2,-76.8853988647461
blood,2,-104.04389190673828
blood,2,-45.93718338012695
blood,2,70.79106903076172
blood,2,50.951942443847656
blood,2,3.325486898422241
blood,2,-95.41291809082031
blood,2,-12.819160461425781
blood,2,65.81413269042969
blood,2,-104.76115417480469
blood,2,-33.90304183959961
blood,2,-68.77413940429688
blood,2,-4.471734046936035
blood,2,-41.16053771972656
blood,2,-2.223395586013794
blood,2,-12.765216827392578
blood,2,52.32698059082031
blood,2,41.79134750366211
blood,2,-43.51107406616211
blood,2,6.793608665466309
blood,2,26.105361938476562
blood,2,51.653236389160156
blood,2,17.218393325805664
blood,2,53.32094192504883
blood,2,-107.4189453125
blood,2,-42.03765106201172
blood,2,-60.061527252197266
blood,2,73.2306137084961
blood,2,65.06681060791016
blood,2,-58.44707489013672
blood,2,18.215572357177734
blood,2,10.571792602539062
blood,2,-57.684608459472656
blood,2,44.34091567993164
blood,2,63.109615325927734
blood,2,49.8053092956543
blood,2,-14.5479736328125
blood,2,-70.73473358154297
blood,2,4.601961135864258
blood,2,-25.61814308166504
blood,2,44.70734405517578
blood,2,-39.774478912353516
blood,2,-70.81272888183594
blood,2,48.46669006347656
blood,2,11.760589599609375
blood,2,-8.696248054504395
blood,2,-78.31800079345703
blood,2,5.06986141204834
blood,2,55.07633972167969
blood,2,-64.83651733398438
blood,2,35.142417907714844
blood,2,-85.27169799804688
blood,2,44.40389633178711
blood,2,41.00456619262695
blood,2,72.49140167236328
blood,2,-47.79072570800781
blood,2,8.727903366088867
blood,2,48.00042724609375
blood,2,43.929317474365234
blood,2,-70.01545715332031
blood,2,-85.1482925415039
blood,2,-12.476667404174805
blood,2,-60.150672912597656
blood,2,-12.4251070022583
blood,2,65.13545989990234
blood,2,5.956494331359863
blood,2,-62.83482360839844
blood,2,-50.63473129272461
blood,2,-10.963983535766602
blood,2,33.00565719604492
blood,2,74.59695434570312
blood,2,-14.824475288391113
blood,2,23.423831939697266
blood,2,-91.94832611083984
blood,2,3.6899538040161133
blood,2,-39.10884094238281
blood,2,50.62174606323242
blood,2,56.360755920410156
blood,2,14.655744552612305
blood,2,37.58931350708008
blood,2,-61.733680725097656
blood,2,-35.53271484375
blood,2,15.989941596984863
blood,2,33.699119567871094
blood,2,-68.66204071044922
blood,2,-13.919381141662598
blood,2,9.01533317565918
blood,2,-25.549142837524414
blood,2,-46.94869613647461
blood,2,36.1126594543457
blood,2,58.96177673339844
blood,2,41.765220642089844
blood,2,69.55912780761719
blood,2,76.365478515625
blood,2,32.04791259765625
blood,2,52.71281433105469
blood,2,-41.12492752075195
blood,2,25.511810302734375
blood,2,-2.593324899673462
blood,2,31.596078872680664
blood,2,-94.17964172363281
blood,2,32.9385871887207
blood,2,19.691938400268555
blood,2,23.401042938232422
blood,2,-44.285491943359375
blood,2,-4.285480499267578
blood,2,-12.518208503723145
blood,2,69.93106079101562
blood,2,-59.762001037597656
blood,2,49.410377502441406
blood,2,-34.666439056396484
blood,2,-118.88872528076172
blood,2,32.015953063964844
blood,2,63.96095657348633
blood,2,-36.466285705566406
blood,2,-66.72225189208984
blood,2,6.724003791809082
blood,2,-52.99483871459961
blood,2,27.22635841369629
blood,2,-24.11998748779297
blood,2,21.887170791625977
blood,2,53.09651184082031
blood,2,40.349853515625
blood,2,69.8240966796875
blood,2,24.965057373046875
blood,2,-38.9604377746582
blood,2,17.305068969726562
blood,2,0.5601754188537598
blood,2,-43.53828811645508
blood,2,-53.23452377319336
blood,2,48.959503173828125
blood,2,12.357975006103516
blood,2,6.449804782867432
blood,2,56.47203063964844
blood,2,35.290435791015625
blood,2,65.33261108398438
blood,2,52.18608474731445
blood,2,45.29989242553711
blood,2,-40.406822204589844
blood,2,-52.19245529174805
blood,2,8.52030086517334
blood,2,64.3226318359375
blood,2,-62.42713165283203
blood,2,-12.320903778076172
blood,2,33.08021926879883
blood,2,65.68360137939453
blood,2,51.008506774902344
blood,2,25.906553268432617
blood,2,-76.05834197998047
blood,2,-31.996736526489258
blood,2,-16.545848846435547
blood,2,71.78144073486328
blood,2,76.29853057861328
blood,2,-42.066680908203125
blood,2,13.951179504394531
blood,2,61.62413787841797
blood,2,29.40971565246582
blood,2,48.482879638671875
blood,2,6.413549900054932
blood,2,30.659624099731445
blood,2,-3.145656108856201
blood,2,8.962437629699707
blood,2,5.844449043273926
blood,2,-13.195268630981445
blood,2,49.5465087890625
blood,2,61.98506546020508
blood,2,55.26810073852539
blood,2,-7.636874675750732
blood,2,-67.204345703125
blood,2,57.87184143066406
blood,2,49.19119644165039
blood,2,31.286102294921875
blood,2,-36.2150764465332
blood,2,3.2023816108703613
blood,2,20.15119743347168
blood,2,-22.953920364379883
blood,2,0.016339434310793877
blood,2,24.72079849243164
blood,2,41.52355194091797
blood,2,-55.831260681152344
blood,2,-9.773005485534668
blood,2,61.647483825683594
blood,2,34.98506164550781
blood,2,-61.308013916015625
blood,2,15.553997993469238
blood,2,-76.05180358886719
blood,2,50.16563034057617
blood,2,23.601552963256836
blood,2,46.55832290649414
blood,2,27.221620559692383
blood,2,28.755746841430664
blood,2,42.87711715698242
blood,2,-74.88182067871094
blood,2,6.478009223937988
blood,2,31.691526412963867
blood,2,83.0496826171875
blood,2,-39.99037551879883
blood,2,29.975868225097656
blood,2,31.544538497924805
blood,2,49.94655990600586
blood,2,-0.5906397104263306
blood,2,2.6302599906921387
blood,2,-5.481943130493164
blood,2,56.203433990478516
blood,2,43.42287063598633
blood,2,4.2740254402160645
blood,2,25.691246032714844
blood,2,64.10254669189453
blood,2,54.12724685668945
blood,2,35.06784439086914
blood,2,33.27263259887695
blood,2,83.79791259765625
blood,2,95.7953872680664
blood,2,-14.659252166748047
blood,2,-9.394904136657715
blood,2,43.30178451538086
blood,2,35.76131820678711
blood,2,-83.42761993408203
blood,2,61.42752456665039
blood,2,-16.50821876525879
blood,2,-56.805519104003906
blood,2,-67.62004089355469
blood,2,18.585134506225586
blood,2,39.729408264160156
blood,2,71.00054931640625
blood,2,25.54717254638672
blood,2,-26.653657913208008
blood,2,-54.169891357421875
blood,2,48.74875259399414
blood,2,37.42729187011719
blood,2,-8.476027488708496
blood,2,8.887656211853027
blood,2,28.07479476928711
blood,2,-37.42012405395508
blood,2,-0.4856521785259247
blood,2,-22.641077041625977
blood,2,25.864856719970703
blood,2,-3.069256067276001
blood,2,-43.80426025390625
blood,2,52.77363204956055
blood,2,-23.395626068115234
blood,2,25.08493423461914
blood,2,4.760353088378906
blood,2,1.218382477760315
blood,2,5.273186206817627
blood,2,15.17746639251709
blood,2,37.11886215209961
blood,2,-16.530658721923828
blood,2,-0.5908373594284058
blood,2,-31.746166229248047
blood,2,49.61684799194336
blood,2,0.6624972224235535
blood,2,10.698091506958008
blood,2,-93.1109619140625
blood,2,-17.952735900878906
blood,2,-63.05396270751953
blood,2,-27.306852340698242
blood,2,-16.089445114135742
blood,2,34.555076599121094
blood,2,-22.511878967285156
blood,2,56.61208724975586
blood,2,24.518503189086914
blood,2,-115.57284545898438
blood,2,-41.57239532470703
blood,2,49.23162078857422
blood,2,69.71349334716797
blood,2,39.172916412353516
blood,2,29.308284759521484
blood,2,41.60734176635742
blood,2,-12.206744194030762
blood,2,69.07814025878906
blood,2,-2.859196424484253
blood,2,53.07566452026367
blood,2,67.3852767944336
blood,2,3.9524827003479004
blood,2,61.281490325927734
blood,2,-76.79886627197266
blood,2,15.085376739501953
blood,2,14.959490776062012
blood,2,38.59992218017578
blood,2,17.59773063659668
blood,2,43.78227996826172
blood,2,16.05145263671875
blood,2,61.95452117919922
blood,2,58.761173248291016
blood,2,60.6181755065918
blood,2,-29.00322723388672
blood,2,53.50360870361328
blood,2,-6.983578205108643
blood,2,60.764434814453125
blood,2,-6.626453399658203
blood,2,21.043691635131836
blood,2,27.152864456176758
blood,2,54.152122497558594
blood,2,61.93541717529297
blood,2,-25.151473999023438
blood,2,57.86097717285156
blood,2,-44.301231384277344
blood,2,64.39418029785156
blood,2,-72.28282928466797
blood,2,-1.9905260801315308
blood,2,65.74546813964844
blood,2,0.8664752244949341
blood,2,40.68815612792969
blood,2,-43.393436431884766
blood,2,-7.115999698638916
blood,2,32.57857131958008
blood,2,-8.387834548950195
blood,2,54.78349304199219
blood,2,53.17484664916992
blood,2,-20.53142738342285
blood,2,-24.415435791015625
blood,2,56.175453186035156
blood,2,23.99066734313965
blood,2,56.34760284423828
blood,2,72.40823364257812
blood,2,9.127823829650879
blood,2,-26.84755516052246
blood,2,37.88695526123047
blood,2,15.79931354522705
blood,2,47.55850601196289
blood,2,54.61983108520508
blood,2,34.758453369140625
blood,2,-32.59563064575195
blood,2,72.19279479980469
blood,2,-18.656105041503906
blood,2,-3.1223549842834473
blood,2,55.999454498291016
blood,2,-113.43055725097656
blood,2,-28.96194076538086
blood,2,74.7876205444336
blood,2,53.12766647338867
blood,2,-35.72739028930664
blood,2,-27.631389617919922
blood,2,-19.356210708618164
blood,2,23.025875091552734
blood,2,38.267391204833984
blood,2,-57.43665313720703
blood,2,58.494136810302734
blood,2,7.925887584686279
blood,2,-13.873396873474121
blood,2,-70.3073501586914
blood,2,-50.483360290527344
blood,2,-52.331485748291016
blood,2,-69.9755859375
blood,2,-26.585376739501953
blood,2,46.84080505371094
blood,3,36.9011344909668
blood,3,6.851929664611816
blood,3,-31.99055290222168
blood,3,-23.846860885620117
blood,3,33.61111068725586
blood,3,21.083736419677734
blood,3,-16.470359802246094
blood,3,40.16526794433594
blood,3,-46.05142593383789
blood,3,-16.347393035888672
blood,3,38.374942779541016
blood,3,-17.680679321289062
blood,3,53.83830261230469
blood,3,-37.47312927246094
blood,3,30.792835235595703
blood,3,18.99319839477539
blood,3,-6.00042724609375
blood,3,-26.1185359954834
blood,3,33.511566162109375
blood,3,31.614727020263672
blood,3,-35.59574508666992
blood,3,-69.78437042236328
blood,3,-2.793729782104492
blood,3,31.895870208740234
blood,3,-28.71103286743164
blood,3,30.182079315185547
blood,3,6.519312381744385
blood,3,11.213667869567871
blood,3,58.93000793457031
blood,3,7.691733360290527
blood,3,10.845964431762695
blood,3,-2.5138092041015625
blood,3,9.888822555541992
blood,3,-12.649138450622559
blood,3,-24.1186580657959
blood,3,-48.47118377685547
blood,3,-4.650399208068848
blood,3,-38.001609802246094
blood,3,-52.57616424560547
blood,3,13.62674331665039
blood,3,9.044645309448242
blood,3,17.74432945251465
blood,3,26.491004943847656
blood,3,3.4916703701019287
blood,3,19.298234939575195
blood,3,27.976469039916992
blood,3,17.172531127929688
blood,3,-36.20222091674805
blood,3,-13.86282730102539
blood,3,42.17897415161133
blood,3,55.954689025878906
blood,3,46.087425231933594
blood,3,47.589778900146484
blood,3,-13.784778594970703
blood,3,37.855464935302734
blood,3,31.232730865478516
blood,3,26.59258460998535
blood,3,9.787544250488281
blood,3,3.848705291748047
blood,3,-9.126358032226562
blood,3,8.345633506774902
blood,3,-56.106258392333984
blood,3,10.213829040527344
blood,3,20.611970901489258
blood,3,12.547735214233398
blood,3,1.701030969619751
blood,3,-4.04806661605835
blood,3,53.82689666748047
blood,3,12.637331008911133
blood,3,19.955907821655273
blood,3,3.748530864715576
blood,3,-20.252857208251953
blood,3,43.670875549316406
blood,3,40.60363006591797
blood,3,28.709474563598633
