rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library,var_explained,cum_var
1,Endoplasmic Reticulum To Golgi Vesicle-Mediated Transport (GO:0006888),2.392830047405176e-07,9.87218045112782,150.50750052715415,RAB2A;COPB2;SPAST;ATL3;PDCD6;COPB1;CUL3;YIPF4;MIA2;KLHL12,0.0003113071891674,0,0,2,pos,GO_Biological_Process_2023,0.2021044,0.51320034
2,Golgi Vesicle Transport (GO:0048193),7.246430123167502e-07,6.767682576193215,95.67869918011633,RAB2A;COPB2;SPAST;ATL3;RER1;YIPF4;PDCD6;COPB1;CUL3;MIA2;KLHL12;BICD2,0.000471380279512,0,0,2,pos,GO_Biological_Process_2023,0.2021044,0.51320034
3,Protein Transport (GO:0015031),1.700602333862359e-05,4.518716577540107,49.62428771881699,COPB2;STXBP3;TMEM167A;PDCD6;STX7;CMTM6;VPS26C;MIA2;AP3B1;RAB10;RAB14;ARL6IP5;SNX6,0.0073749454545164,0,0,2,pos,GO_Biological_Process_2023,0.2021044,0.51320034
1,Dilatation of the ascending aorta (HP:0005111),0.0024141059150854,12.548223350253808,75.62094298941223,MAPK1;ZMPSTE24;TGFBR2,0.3823178205668391,0,0,2,pos,Human_Phenotype_Ontology,0.2021044,0.51320034
2,Difficulty running (HP:0009046),0.0042472321345398,24.98989898989899,136.4820277236255,FBXO38;BICD2,0.3823178205668391,0,0,2,pos,Human_Phenotype_Ontology,0.2021044,0.51320034
3,Lack of skin elasticity (HP:0100679),0.0046920695585813,9.711314884558703,52.07091984713094,ZMPSTE24;TGFBR2;CUL4B,0.3823178205668391,0,0,2,pos,Human_Phenotype_Ontology,0.2021044,0.51320034
1,Innate Immune System R-HSA-168249,1.4444256735494168e-05,2.7828053267716983,31.01495999717021,ATP6V1A;PSMD12;COPB1;MOSPD2;PSEN1;PPP3CA;RPS6KA3;TBK1;MAPK1;PGM2;ACTR2;TMEM30A;CMTM6;ADAM10;IRAK4;TIRAP;TLR1;DNAJC3;RAB10;DYNC1LI1;RAB14;CAPZA1;UBA3;PIK3C3;ACTR10;PAFAH1B2,0.0049894956212865,0,0,2,pos,Reactome_2022,0.2021044,0.51320034
2,Neutrophil Degranulation R-HSA-6798695,2.0546147383528223e-05,3.722200846479415,40.17310742620487,ACTR2;PSMD12;TMEM30A;COPB1;CMTM6;MOSPD2;ADAM10;PSEN1;DNAJC3;RAB10;DYNC1LI1;RAB14;MAPK1;PGM2;ACTR10;PAFAH1B2,0.0049894956212865,0,0,2,pos,Reactome_2022,0.2021044,0.51320034
3,COPI-independent Golgi-to-ER Retrograde Traffic R-HSA-6811436,2.0905707910418636e-05,17.480990274093724,188.3662067044033,DYNC1LI1;CAPZA1;ACTR10;BICD2;PAFAH1B2,0.0049894956212865,0,0,2,pos,Reactome_2022,0.2021044,0.51320034
1,SPI1 23547873 ChIP-Seq NB4 Human,6.33843482146995e-20,4.236393643490329,187.2700775389612,SLC35B3;GSK3B;PANK2;PDCD6;SPPL2A;PIK3CG;IPO8;SPTLC1;CWC22;SLC35A5;ZNF564;NXPE3;RAB2A;SLC30A6;ACTR2;DDX59;RMI1;USP3;ADAM10;IRAK4;TIRAP;CDC40;SUMF1;MSL1;THAP1;TLR1;DNAJC3;BBS10;TMBIM4;RER1;TMEM33;XRN2;TCEANC2;FAM32A;ZNF780A;STAM2;PAFAH1B2;DCP2;ATP6V1A;ZNF350;CUL3;VPS4B;XIAP;PSEN1;KRCC1;TOR1AIP1;RTN4;TMEM165;SPAST;PRR14L;PPCS;SAP30L;PGGT1B;CBR4;SNX6;KLHDC10;GALNT7;MBD4;GIT2;CARD8;VTA1;FBXO38;ZNF182;CMTM6;CDC5L;TM6SF1;BTBD10;ZNF33A;TM9SF2;SPCS3;MOB1A;ZBTB6;NAT1;CAPZA1;SPRTN;ASB7;AGGF1;GPR107;CUL4B,4.5193040277080726e-17,0,0,2,pos,ChEA_2022,0.2021044,0.51320034
2,AF4 26711339 ChIP-Seq SEM Human Blood Leukemia,2.7632450400726663e-13,3.213921355986665,92.93760818019491,GSK3B;SCYL3;PDCD6;PIK3CG;DUSP11;PPP3CA;RPS6KA3;HHEX;TBK1;HINT3;SLC39A9;ARL6IP5;PGM2;FBXO8;MAP3K5;SLC30A6;ACTR2;DDX59;ELMOD2;USP3;STX7;ADAM10;AP3B1;CRNKL1;TGFBR2;THAP1;DUSP22;DYNC1LI1;TMX4;PIK3C3;ZNF780A;KCTD12;STAM2;SOS2;DCP2;PSMD12;RNF34;STXBP3;COPB1;CUL3;VPS4B;PSEN1;PPM1D;TOR1AIP1;RTN4;TMEM165;ZMPSTE24;VCPIP1;SPAST;STK35;TMEM65;RSBN1L;PGGT1B;RNF170;MAPK1;STXBP5;ZNF148;ZBED5;CBR4;TRDMT1;SNX6;GALNT7;TMEM30A;TXNRD1;RAB10;SPCS3;APPBP2;RAB14;SNX14;GNB4;UBA3,9.850968567859054e-11,0,0,2,pos,ChEA_2022,0.2021044,0.51320034
3,FLI1 21571218 ChIP-Seq MEGAKARYOCYTES Human,1.9188925600043585e-12,2.806480975060582,75.71681608103188,SLC35B3;GSK3B;SCYL3;LPGAT1;TMEM167A;PDCD6;N4BP2L2;PIK3CG;PPP3CA;C1GALT1C1;SPTLC1;TMEM43;SLC39A9;FPGT;SCRN3;CWC22;ARL6IP5;MFSD1;POLI;PGM2;FBXO8;SLC35A5;MAP3K5;SLC30A6;ACTR2;ELMOD2;USP3;ADAM10;AP3B1;CRNKL1;MSL1;TGFBR2;TLR1;DUSP22;KIN;TMX4;LMBRD1;TMBIM4;RER1;TMEM33;XRN2;UNC50;PIK3C3;ZNF780A;STAM2;PAFAH1B2;DCP2;EXOC1;ATP6V1A;COPB2;PSMD12;RNF34;STXBP3;VPS4B;PSEN1;KRCC1;NSL1;TOR1AIP1;CLN5;PRDX3;SBNO1;VCPIP1;STK35;PPCS;RSBN1L;PGGT1B;STXBP5;CBR4;KLHDC10;GALNT7;GIT2;TMEM30A;CARD8;YIPF4;VTA1;FBXO38;TXNRD1;CDC5L;TM6SF1;ZNF33A;TM9SF2;RAB10;APC;UBLCP1;RAB14;ASB8;SNX14;CAPZA1;GNB4;AGGF1;GPR107;AVL9;INTS8,4.5605679842770247e-10,0,0,2,pos,ChEA_2022,0.2021044,0.51320034
1,Dynactin Binding (GO:0034452),0.0001532027194343,37.6751269035533,330.92884130781977,GSK3B;BICD2;SNX6,0.0340110037144352,0,0,2,pos,GO_Molecular_Function_2023,0.2021044,0.51320034
2,Cysteine-Type Endopeptidase Inhibitor Activity Involved In Apoptotic Process (GO:0043027),0.0008481701801219,18.82994923857868,133.17348392535672,PRDX3;RPS6KA3;XIAP,0.0721846456119621,0,0,2,pos,GO_Molecular_Function_2023,0.2021044,0.51320034
3,"Aspartic Endopeptidase Activity, Intramembrane Cleaving (GO:0042500)",0.0009754681839454,66.65656565656566,462.1028413784856,SPPL2A;PSEN1,0.0721846456119621,0,0,2,pos,GO_Molecular_Function_2023,0.2021044,0.51320034
1,Neurotrophin signaling pathway,0.0001960407904806,6.375647668393782,54.43010152798513,RPS6KA3;GSK3B;MAPK1;PSEN1;IRAK4;SOS2;MAP3K5,0.0231671789354382,0,0,2,pos,KEGG_2021_Human,0.2021044,0.51320034
2,Endocytosis,0.0002340119084387,4.253588516746412,35.56058934803459,RAB10;GIT2;USP8;ACTR2;CAPZA1;VTA1;VPS4B;STAM2;SNX6;TGFBR2,0.0231671789354382,0,0,2,pos,KEGG_2021_Human,0.2021044,0.51320034
3,Yersinia infection,0.0004629395948922,5.487843762455161,42.13519232726351,RPS6KA3;GSK3B;ACTR2;GIT2;TBK1;MAPK1;IRAK4,0.0305540132628892,0,0,2,pos,KEGG_2021_Human,0.2021044,0.51320034
1,Protein Secretion,2.151884431634981e-10,14.98176291793313,333.48665642204367,RAB2A;RPS6KA3;COPB2;RER1;RAB14;COPB1;VPS4B;STX7;ADAM10;MAPK1;AP3B1;CLN5,6.670841738068442e-09,0,0,2,pos,MSigDB_Hallmark_2020,0.2021044,0.51320034
2,PI3K/AKT/mTOR  Signaling,0.0006569142848848,6.154639175257732,45.100931303106,RPS6KA3;GSK3B;ACTR2;TBK1;MAPK1;IRAK4,0.0101821714157156,0,0,2,pos,MSigDB_Hallmark_2020,0.2021044,0.51320034
3,Complement,0.0154939907818328,3.1256244021681368,13.025424015927582,USP8;VCPIP1;GMFB;GNB4;PSEN1;PIK3CG,0.140068246511089,0,0,2,pos,MSigDB_Hallmark_2020,0.2021044,0.51320034
1,Intracellular Membrane-Bounded Organelle (GO:0043231),1.394039290850889e-09,2.4165686196666645,49.276396537720494,GPI;CSRNP1;CDKN1A;NXT1;HSP90AB1;CCDC124;EIF4A3;AKAP8L;TESK1;HSPB1;YBX1;SLA2;CHTF18;YBX3;PTMS;RPS15;MAP1LC3A;PTTG1;FTH1;BSG;PDE4A;FBXO7;TSPYL2;DUSP4;DUSP2;TPI1;TESC;PPP2R5B;RAD23A;TENT5C;GCAT;JMJD6;RHOB;SLC7A5;CDC34;CARD19;DDIT3;UBA52;OPTN;ATF3;NFIX;GPS2;C9ORF78;GATA1;BAG6;DNAJB2;DNAJB1;FZR1;UBB;BAG3;HSF1;BAG1;ASCC2;APOE;IGF2BP2;PCDH1;RALGDS;LHPP;CDT1;CIZ1;JUN;OSBPL7;JUND;SF3A2;GADD45B;PCGF5;HMGA1;GZMB;AZU1;MCOLN1;PRDX6;YY1AP1;GADD45G;EIF1;GZMH;PER1;NR4A1;UBE2S;BHLHE40;MAFF;SNAI1;HDGF;PPT2;NFKBID;SSBP3;HSPA1B;HSPA1A;CDK16;RNF187;UBE2M;FAM50A,2.188641686635896e-07,0,0,2,neg,GO_Cellular_Component_2023,0.2021044,0.51320034
2,Nucleus (GO:0005634),6.799854579101613e-09,2.3781817765690025,44.72495360001128,GPI;CSRNP1;CDKN1A;NXT1;HSP90AB1;CCDC124;EIF4A3;AKAP8L;TESK1;HSPB1;YBX1;CHTF18;YBX3;PTMS;RPS15;PTTG1;FTH1;PDE4A;FBXO7;TSPYL2;DUSP4;DUSP2;TPI1;TESC;PPP2R5B;RAD23A;TENT5C;GCAT;JMJD6;RHOB;CDC34;CARD19;DDIT3;UBA52;OPTN;ATF3;NFIX;GPS2;C9ORF78;GATA1;BAG6;DNAJB2;DNAJB1;FZR1;UBB;BAG3;HSF1;BAG1;ASCC2;APOE;IGF2BP2;RALGDS;LHPP;CDT1;CIZ1;JUN;JUND;SF3A2;GADD45B;PCGF5;HMGA1;GZMB;PRDX6;YY1AP1;GADD45G;EIF1;PER1;NR4A1;UBE2S;BHLHE40;MAFF;SNAI1;HDGF;NFKBID;SSBP3;HSPA1B;HSPA1A;CDK16;RNF187;UBE2M;FAM50A,5.337885844594766e-07,0,0,2,neg,GO_Cellular_Component_2023,0.2021044,0.51320034
3,Cytolytic Granule (GO:0044194),3.317359540687939e-07,134.6734693877551,2009.18359177183,GNLY;PRF1;GZMB;NKG7,1.7360848262933548e-05,0,0,2,neg,GO_Cellular_Component_2023,0.2021044,0.51320034
1,IL 24 Signaling Pathway WP5413,1.2918127894189628e-08,7.317100510648897,132.91245453853375,PPP1R15A;JUN;CDKN1A;CXCL8;AK1;PRF1;HSPB1;GZMB;HSPE1;GADD45G;VEGFA;MAP1LC3A;DDIT3;BSG;MVD,4.379245356130283e-06,0,0,2,neg,WikiPathway_2023_Human,0.2021044,0.51320034
2,VEGFA VEGFR2 Signaling WP3888,3.493643257805904e-07,4.654112877413849,69.19339680580354,TMOD1;NAPA;JUN;CXCL8;SH2D2A;CCDC124;PLAUR;HSPB1;HBD;PRDX6;VEGFA;PRDX2;NR4A1;BSG;RPLP2;RPS11;HSPA1A;HBEGF,5.921725321981007e-05,0,0,2,neg,WikiPathway_2023_Human,0.2021044,0.51320034
3,Cytoplasmic Ribosomal Proteins WP477,2.8182257827822448e-06,10.270833333333334,131.2551185801281,RPS15;RPLP1;RPL12;RPLP2;RPS11;RPL28;UBA52;RPS12,0.0003184595134543,0,0,2,neg,WikiPathway_2023_Human,0.2021044,0.51320034
1,HSF1 human,5.545240890163118e-07,24.463917525773194,352.4065382588108,CDKN1A;JUN;UBB;BAG3;HSPA1B;HSPA1A,8.028298856096825e-05,0,0,2,neg,TRRUST_Transcription_Factors_2019,0.2021044,0.51320034
2,SP1 mouse,6.013707008312229e-07,5.74630376344086,82.31036705051534,JUN;CDKN1A;JUND;TESC;HMGA1;PLAUR;SLC3A2;PRDX6;VEGFA;SLC7A5;BSG;BHLHE40;APOE;HSPA1B,8.028298856096825e-05,0,0,2,neg,TRRUST_Transcription_Factors_2019,0.2021044,0.51320034
3,ATF4 human,1.182460017385376e-06,21.08531816565944,287.77059905823296,CXCL8;DDIT3;DDIT4;APOE;ATF3;VEGFA,0.0001052389415472,0,0,2,neg,TRRUST_Transcription_Factors_2019,0.2021044,0.51320034
1,Response To Unfolded Protein (GO:0006986),1.472766743060654e-11,30.59752321981424,763.1417994411703,DNAJB2;DNAJB1;HSP90AB1;DDIT3;HSF1;SERPINH1;HSPB1;HSPE1;OPTN;HSPA1A,2.304879952889924e-08,0,0,2,neg,GO_Biological_Process_2023,0.2021044,0.51320034
2,Regulation Of Inclusion Body Assembly (GO:0090083),2.3012348319405374e-08,101.51282051282053,1785.329817856251,DNAJB2;DNAJB1;DNAJA4;HSPA1B;HSPA1A,1.8007162559934706e-05,0,0,2,neg,GO_Biological_Process_2023,0.2021044,0.51320034
3,Regulation Of Cell Cycle (GO:0051726),1.9371997179031023e-06,5.172345903377253,68.03841940198757,TSPYL2;PPP1R15A;CDT1;JUN;CDKN1A;JUND;HSP90AB1;GADD45B;RAD23A;YY1AP1;GADD45G;RHOB;NR4A1;FZR1,0.0007606121381173,0,0,2,neg,GO_Biological_Process_2023,0.2021044,0.51320034
1,Abnormality of the heme biosynthetic pathway (HP:0010472),1.0473448502048177e-08,55.63917525773196,1022.337713540772,HMBS;HBB;HBA2;HBD;HBA1;GATA1,5.247197699526136e-06,0,0,2,neg,Human_Phenotype_Ontology,0.2021044,0.51320034
2,Abnormality of iron homeostasis (HP:0011031),1.6991156196356266e-06,31.705128205128204,421.2153947825728,TFR2;FTH1;PRF1;HBB;FTL,0.0004256284627187,0,0,2,neg,Human_Phenotype_Ontology,0.2021044,0.51320034
3,Abnormality of transition element cation homeostasis (HP:0011030),3.4635138267612733e-06,26.695006747638327,335.64237766536246,TFR2;FTH1;PRF1;HBB;FTL,0.0005784068090691,0,0,2,neg,Human_Phenotype_Ontology,0.2021044,0.51320034
1,Cellular Responses To Stress R-HSA-2262752,1.2072200764428445e-15,6.11626253288772,210.0964078521706,PPP1R15A;CDKN1A;CXCL8;HSP90AB1;RPL12;RPLP1;NPRL3;RPS15;PRDX2;DNAJB1;FZR1;UBB;BAG3;HSF1;BAG1;SERPINH1;RPLP2;PSMF1;RPS11;RPS12;TSPYL2;JUN;ST13;PPP2R5B;HMGA1;HBA1;VEGFA;UBE2S;DNAJA4;DDIT3;HDGF;RPL28;UBA52;HSPA1B;ATF3;HSPA1A,8.397648759616635e-13,0,0,2,neg,Reactome_2022,0.2021044,0.51320034
2,Cellular Responses To Stimuli R-HSA-8953897,2.1840438906675254e-15,5.989547038327526,202.19272256405728,PPP1R15A;CDKN1A;CXCL8;HSP90AB1;RPL12;RPLP1;NPRL3;RPS15;PRDX2;DNAJB1;FZR1;UBB;BAG3;HSF1;BAG1;SERPINH1;RPLP2;PSMF1;RPS11;RPS12;TSPYL2;JUN;ST13;PPP2R5B;HMGA1;HBA1;VEGFA;UBE2S;DNAJA4;DDIT3;HDGF;RPL28;UBA52;HSPA1B;ATF3;HSPA1A,8.397648759616635e-13,0,0,2,neg,Reactome_2022,0.2021044,0.51320034
3,Attenuation Phase R-HSA-3371568,5.040037149156438e-09,37.76029451868012,721.4426130512456,DNAJB1;HSP90AB1;UBB;HSF1;SERPINH1;HSPA1B;HSPA1A,1.2919295225671002e-06,0,0,2,neg,Reactome_2022,0.2021044,0.51320034
1,RELB 30642670 ChIP-Seq CTB1 Human Placenta Inflammation,2.9727035079213962e-15,16.084915084915085,538.0292238849509,DUSP4;PPP1R15A;CSRNP1;ANKRD37;CDKN1A;DUSP2;CXCL8;HILPDA;G0S2;JMJD6;VEGFA;DDIT4;BHLHE40;CCL4;CCL3;NFKBID;EMC9;HBEGF,2.1789916713063832e-12,0,0,2,neg,ChEA_2022,0.2021044,0.51320034
2,XRN2 22483619 ChIP-Seq HELA Human,5.190631529498704e-13,4.178504136970591,118.19630539454238,PPP1R15A;RAB3A;HSP90AB1;RPL12;ZFAND2A;EIF4A3;AKAP8L;GPS2;SLC3A2;YBX1;MRPL55;SHARPIN;UBB;FTH1;BSG;RPLP2;ASCC2;RILP;RPS12;JUN;TPI1;GADD45B;TUBB;HMGA1;GTPBP1;JMJD6;EIF1;RHOB;PER1;SLC25A39;CCDC9;UBE2S;PPDPF;DDIT3;HMBS;DDIT4;SNAI1;GNAS;HDGF;RPL28;NFKBID;HSPA1B;CDK16;UBE2M,1.9023664555612744e-10,0,0,2,neg,ChEA_2022,0.2021044,0.51320034
3,TAL1 20887958 ChIP-Seq HPC-7 Mouse,8.55864118391183e-12,3.650099293675397,93.01942123472566,CDKN1A;ANKRD37;NFIX;HSP90AB1;RPL12;AKAP8L;SLA2;ADD2;RPS15;ANKRD9;PRDX2;DNAJB1;UBB;RGS1;FTH1;BSG;HSF1;RPLP2;APOE;RPS12;DUSP4;CDT1;JUN;DUSP2;JUND;SF3A2;GADD45B;VEGFB;HMGA1;HSPE1;MCOLN1;DHRS3;GADD45G;EIF1;RHOB;SLC25A39;B3GNT7;CCDC9;UBE2S;DDIT3;DDIT4;FKBP8;RPL28;NFKBID;UBA52;HSPA1B;UBE2M,2.091161329269124e-09,0,0,2,neg,ChEA_2022,0.2021044,0.51320034
1,Ubiquitin Protein Ligase Binding (GO:0031625),1.0114727020638664e-07,6.190033783783784,99.70094448217093,GPI;JUN;CDKN1A;TPI1;HSP90AB1;PRDX6;BAG6;PER1;MAP1LC3A;UBB;BAG1;UBA52;FBXO7;HSPA1B;HSPA1A,2.7916646576962715e-05,0,0,2,neg,GO_Molecular_Function_2023,0.2021044,0.51320034
2,Ubiquitin-Like Protein Ligase Binding (GO:0044389),2.325280164547847e-07,5.778062734267114,88.25560429272555,GPI;JUN;CDKN1A;TPI1;HSP90AB1;PRDX6;BAG6;PER1;MAP1LC3A;UBB;BAG1;UBA52;FBXO7;HSPA1B;HSPA1A,3.2088866270760286e-05,0,0,2,neg,GO_Molecular_Function_2023,0.2021044,0.51320034
3,L-leucine Transmembrane Transporter Activity (GO:0015190),9.70634307108318e-06,150.746192893401,1740.0227480112785,SLC7A5;SLC43A1;SLC3A2,0.0008929835625396,0,0,2,neg,GO_Molecular_Function_2023,0.2021044,0.51320034
1,Graft-versus-host disease,3.60548144263933e-06,16.97938144329897,212.80352569829228,PRF1;GZMB;KIR3DL1;KIR2DL1;KIR3DL2;KIR2DL3,0.0006122370756247,0,0,2,neg,KEGG_2021_Human,0.2021044,0.51320034
2,MAPK signaling pathway,8.743708023159162e-06,4.828953127676176,56.24366793633328,DUSP4;JUN;DUSP2;JUND;GADD45B;VEGFB;HSPB1;GADD45G;VEGFA;NR4A1;DDIT3;HSPA1B;HSPA1A,0.0006122370756247,0,0,2,neg,KEGG_2021_Human,0.2021044,0.51320034
3,Protein processing in endoplasmic reticulum,8.916073916864948e-06,6.420071918927754,74.65038039903673,PPP1R15A;DNAJB2;DNAJB1;HSP90AB1;DDIT3;BAG1;RAD23A;UBXN6;HSPA1B;HSPA1A,0.0006122370756247,0,0,2,neg,KEGG_2021_Human,0.2021044,0.51320034
1,TNF-alpha Signaling via NF-kB,1.5503360610887226e-13,11.378193583834438,335.60134998440384,DUSP4;PPP1R15A;JUN;CDKN1A;DUSP2;GADD45B;PLAUR;G0S2;EIF1;RHOB;VEGFA;PER1;NR4A1;CCL5;MAFF;BHLHE40;CCL4;ATF3;HBEGF,3.5657729405040616e-12,0,0,2,neg,MSigDB_Hallmark_2020,0.2021044,0.51320034
2,heme Metabolism,1.5503360610887226e-13,11.378193583834438,335.60134998440384,FN3K;GYPC;PPP2R5B;HBB;RAD23A;HBD;ANK1;GATA1;TENT5C;ADD2;SELENBP1;PRDX2;BCAM;BSG;HMBS;HDGF;HAGH;FBXO7;OPTN,3.5657729405040616e-12,0,0,2,neg,MSigDB_Hallmark_2020,0.2021044,0.51320034
3,Hypoxia,1.8625833199128542e-11,9.958165367732688,246.03113001667265,PPP1R15A;TKTL1;GPI;JUN;CDKN1A;TPI1;PLAUR;JMJD6;VEGFA;SELENBP1;DDIT3;DDIT4;BHLHE40;MAFF;ALDOC;PLIN2;ATF3,2.8559610905330427e-10,0,0,2,neg,MSigDB_Hallmark_2020,0.2021044,0.51320034
1,Nucleus (GO:0005634),1.1178397014963336e-09,2.4800065208784554,51.11756668092246,PHF3;ATF2;LIN54;DDX3X;USP38;FMR1;ZNF292;UBE2D3;ARID4A;ARID4B;MYSM1;CHD1;PPP1CB;SENP7;MED13;ZMYM2;PPP4R2;RNF111;NCOA2;AGTPBP1;CDADC1;IFRD1;IPMK;TET2;DYRK1A;RFX3;TGFBR1;PTBP2;PTBP3;KAT2B;PPM1A;PPM1B;ZEB1;WAC;SPOPL;HECA;PHIP;TOP1;KDM7A;KMT2E;NFAT5;KDM3A;WDR26;KLHL15;KMT2C;DCTN4;FOXO3;C9ORF72;HIF1A;PRDM10;ATAD2B;GNA13;ATXN7;RNF138;RAD21;UBR5;SHOC2;MAPK6;SKIL;JAZF1;CDK17;TSNAX;SUZ12;ZRANB1;SIAH1;NEK7;RANBP9;PTPN12;HIPK1;PHC3;PNRC1;AZIN1;QKI;CLK1;KLF6;SNRK;RYBP;CCNG2;RLIM;YPEL5;CPEB2;TRIM33;CPEB4,1.5873323761247937e-07,0,0,3,pos,GO_Cellular_Component_2023,0.094554506,0.6077548
2,Intracellular Membrane-Bounded Organelle (GO:0043231),3.3835780771194276e-09,2.3676588897827835,46.17960524956377,PHF3;ATF2;LIN54;DDX3X;USP38;FMR1;ZNF292;UBE2D3;ARID4A;ARID4B;MYSM1;CHD1;PPP1CB;SENP7;MED13;ZMYM2;PPP4R2;RNF111;NCOA2;AGTPBP1;CDADC1;IFRD1;IPMK;TET2;DYRK1A;RFX3;FNDC3A;ZDHHC17;TGFBR1;PTBP2;PTBP3;KAT2B;PPM1A;MARF1;PPM1B;ZFYVE16;ZEB1;WAC;SPOPL;HECA;PHIP;TOP1;KDM7A;KMT2E;NFAT5;KDM3A;WDR26;KLHL15;KMT2C;DCTN4;FOXO3;C9ORF72;HIF1A;PRDM10;ATAD2B;GNA13;BTAF1;ATXN7;RNF138;RAD21;UBR5;SHOC2;MAPK6;SKIL;JAZF1;CDK17;TSNAX;SUZ12;ZRANB1;SIAH1;NEK7;RANBP9;PTPN12;HIPK1;PHC3;PNRC1;AZIN1;QKI;CLK1;KLF6;SNRK;RYBP;KLF5;CCNG2;RLIM;YPEL5;CPEB2;RAB5A;TRIM33;CPEB4,2.402340434754794e-07,0,0,3,pos,GO_Cellular_Component_2023,0.094554506,0.6077548
3,Cytoplasmic Side Of Endosome Membrane (GO:0010009),0.0009754681839454,66.65656565656566,462.1028413784856,RAB21;RAB5A,0.0392785870656738,0,0,3,pos,GO_Cellular_Component_2023,0.094554506,0.6077548
1,IL 1 Signaling Pathway WP195,1.606798657939357e-05,12.72680412371134,140.48713948343524,MAP3K2;ATF2;PELI1;TAB3;TAB2;IL1RAP,0.0034385491279902,0,0,3,pos,WikiPathway_2023_Human,0.094554506,0.6077548
2,TGF Beta Signaling Pathway WP366,5.5521084938358856e-05,6.611559139784946,64.78499991808222,ATF2;PPM1A;KLF6;ZFYVE16;ZEB1;SKIL;RNF111;TGFBR1,0.0059407560884043,0,0,3,pos,WikiPathway_2023_Human,0.094554506,0.6077548
3,Glucocorticoid Receptor Pathway WP2880,0.0006797468732941,7.785009861932939,56.7822276589064,FGD4;ARL5B;B3GNT5;SLC19A2;CPEB4,0.0441051553198642,0,0,3,pos,WikiPathway_2023_Human,0.094554506,0.6077548
1,CTCF human,0.0360309884965366,7.132756132756133,23.70482996930019,ATXN7;RAD21,0.3409644281256898,0,0,3,pos,TRRUST_Transcription_Factors_2019,0.094554506,0.6077548
2,NR3C1 human,0.0552998529270401,5.545454545454546,16.054007893661755,ATF2;PNRC1,0.3409644281256898,0,0,3,pos,TRRUST_Transcription_Factors_2019,0.094554506,0.6077548
3,FOXO4 human,0.0585267307609904,19.894472361809044,56.46591775214154,HIF1A,0.3409644281256898,0,0,3,pos,TRRUST_Transcription_Factors_2019,0.094554506,0.6077548
1,Ubiquitin-Dependent Protein Catabolic Process (GO:0006511),2.078410050543521e-05,4.14660818179049,44.70591910352186,ZRANB1;RNF11;WDR26;KLHL15;UBA6;SIAH1;UBE2D3;PJA2;RNF19A;PELI1;RLIM;SPOPL;FEM1C;RNF111,0.0235616706039151,0,0,3,pos,GO_Biological_Process_2023,0.094554506,0.6077548
2,Negative Regulation Of Cytoplasmic Translation (GO:2000766),5.316209909646768e-05,60.28934010152284,593.3776232841345,FMR1;CPEB2;CPEB4,0.0235616706039151,0,0,3,pos,GO_Biological_Process_2023,0.094554506,0.6077548
3,Regulation Of RNA Splicing (GO:0043484),7.453736990169465e-05,7.523043359694573,71.50058354539571,CLK1;KAT2B;ATXN7;DYRK1A;QKI;PTBP2;PTBP3,0.0235616706039151,0,0,3,pos,GO_Biological_Process_2023,0.094554506,0.6077548
1,Supranuclear gaze palsy (HP:0000605),0.0061478754316609,19.98989898989899,101.78154350719132,SYNJ1;C9ORF72,0.4313700015631642,0,0,3,pos,Human_Phenotype_Ontology,0.094554506,0.6077548
2,Cone-rod dystrophy (HP:0000548),0.0061478754316609,19.98989898989899,101.78154350719132,ADAM9;SLC19A2,0.4313700015631642,0,0,3,pos,Human_Phenotype_Ontology,0.094554506,0.6077548
3,Pectus excavatum (HP:0000767),0.0115840016535314,3.8796844181459567,17.296138661286985,RIT1;FMR1;RAD21;SHOC2;TGFBR1,0.4313700015631642,0,0,3,pos,Human_Phenotype_Ontology,0.094554506,0.6077548
1,Post-translational Protein Modification R-HSA-597592,2.6804353042704957e-06,2.7005988023952097,34.64741699819639,RAB1A;USP32;UBA6;DCTN4;UBE2D3;CCP110;HIF1A;MYSM1;RAB21;ATXN7;RAD21;FEM1C;RAB8B;SUZ12;NCOA2;ZRANB1;SEC24B;WSB1;AGTPBP1;C1GALT1;YOD1;PHC3;TGFBR1;KAT2B;DYNC1LI2;PIGA;B3GNT5;SP3;WAC;B3GNT2;TOP1;RAB5A;NUP58,0.0013670220051779,0,0,3,pos,Reactome_2022,0.094554506,0.6077548
2,Downregulation Of SMAD2/3:SMAD4 Transcriptional Activity R-HSA-2173795,1.3080212433165224e-05,19.500986193293887,219.27708359619595,PPM1A;UBE2D3;SKIL;RNF111;TRIM33,0.0033354541704571,0,0,3,pos,Reactome_2022,0.094554506,0.6077548
3,Signaling By TGFB Family Members R-HSA-9006936,2.640838623892112e-05,7.390765765765765,77.91218842123995,PPP1CB;PPM1A;ZFYVE16;UBE2D3;SKIL;RNF111;TGFBR1;TRIM33,0.0044894256606165,0,0,3,pos,Reactome_2022,0.094554506,0.6077548
